0,Linear Regression,0.6240804785377865
0,Decision Tree Classifier,0.9467640918580376
1,Decision Tree Classifier,0.9467640918580376
2,Random Forest Classifier,0.9592901878914405
0,K Nearest Neighbors,0.9530271398747391
0,Linear Regression,0.6240804785377865
