335,2214,3.0,77.69162,0.0,0.0,61.0,0.0,0.0,0.0,1437.0,1400.6349,0.0,41.0
336,2214,0.0,100.00001,0.0,0.0,33.0,1.0,0.0,0.0,1341.0,491.19324000000006,0.0,47.0
337,2214,0.0,28.199999,0.0,0.0,69.0,0.0,0.0,0.0,1068.0,462.2058,0.0,59.0
338,2214,3.0,174.83763000000002,0.0,5.0,26.0,1.0,0.0,0.0,1702.0,2542.883,0.0,28.0
339,2214,2.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1023.0,403.09552,0.0,64.0
340,2214,7.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2023.0,3825.3792,0.0,13.0
341,2214,1.0,172.93527,1.0,4.0,16.0,2.0,0.0,0.0,1298.0,1167.2236,0.0,48.0
342,2214,4.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1763.0,2067.174,0.0,26.0
343,2214,0.0,83.19882,0.0,0.0,58.0,0.0,0.0,0.0,1545.0,1053.1173,0.0,37.0
344,2214,1.0,97.29,0.0,0.0,67.0,0.0,0.0,0.0,1152.0,1558.1445,0.0,55.0
345,2214,0.0,100.0,0.0,4.0,40.0,1.0,0.0,0.0,986.0,373.09222,0.0,68.0
346,2214,0.0,100.0,0.0,0.0,41.0,1.0,0.0,0.0,971.0,318.31032999999996,0.0,71.0
347,2214,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,823.0,91.149704,0.0,81.0
348,2214,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1880.0,2547.3313,0.0,20.0
349,2214,2.0,43.366271999999995,0.0,0.0,54.0,0.0,0.0,0.0,1607.0,1401.6670000000001,0.0,33.0
350,2214,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,142.0,0.0,0.0,86.0
351,2214,1.0,134.82998999999998,0.0,2.0,31.0,1.0,0.0,0.0,1403.0,2054.9304,0.0,42.0
352,2214,0.0,87.7725,0.0,0.0,92.0,0.0,0.0,0.0,777.0,97.39424,0.0,90.0
353,2214,0.0,137.82037,0.0,1.0,62.0,0.0,0.0,0.0,1391.0,670.3332,0.0,44.0
354,2214,0.0,21.15,0.0,0.0,88.0,0.0,0.0,0.0,792.0,86.378456,0.0,85.0
355,2214,2.0,430.97997999999995,2.0,0.0,9.0,3.0,9.985864999999999,0.0,346.0,315.08945,2.0,66.0
356,2214,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,756.0,36.78163,0.0,97.0
357,2214,0.0,144.3833,0.0,0.0,24.0,1.0,47.760445000000004,0.0,1232.0,395.2568,6.0,19.0
358,2214,1.0,146.44,1.0,1.0,27.0,1.0,0.0,0.0,1691.0,841.49896,0.0,29.0
359,2214,4.0,146.2275,0.0,1.0,13.0,2.0,0.0,0.0,1888.0,2441.5586,0.0,18.0
360,2214,0.0,89.00999499999999,0.0,0.0,71.0,0.0,0.0,0.0,1047.0,622.88007,0.0,61.0
361,2214,2.0,185.13808999999998,1.0,4.0,30.0,1.0,0.0,0.0,1509.0,945.9481,0.0,38.0
362,2214,3.0,133.47008,0.0,2.0,50.0,0.0,0.0,0.0,1804.0,2822.6428,0.0,24.0
363,2214,1.0,63.855003,0.0,0.0,81.0,0.0,0.0,0.0,861.0,225.40166000000002,0.0,78.0
364,2214,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,776.0,95.23591,0.0,91.0
365,2214,0.0,100.0,0.0,0.0,39.0,1.0,0.0,0.0,987.0,390.89932000000005,0.0,67.0
366,2214,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,825.0,96.265686,0.0,80.0
367,2214,0.0,22.8,0.0,0.0,64.0,0.0,0.0,0.0,644.0,176.93378,5.0,49.0
368,2214,2.0,100.0,0.0,27.0,20.0,1.0,29.674627,2186.647,1556.0,2334.1826,6.0,9.0
369,2214,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,786.0,67.4584,0.0,89.0
370,2214,7.0,1043.542,2.0,5.0,1.0,12.0,153.9418,0.0,1359.0,3474.8059999999996,2.0,15.0
371,2214,0.0,510.86386,0.0,1.0,6.0,3.0,217.67202999999998,0.0,1873.0,3908.4612,7.0,2.0
372,2214,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,1.1749996999999999,1.0,99.0
373,2214,0.0,482.10245,0.0,0.0,5.0,4.0,0.0,0.0,771.0,30.624365,0.0,93.0
374,2214,2.0,19.851554999999998,0.0,0.0,46.0,0.0,0.0,0.0,2010.0,3886.0413,0.0,14.0
375,2214,0.0,61.013780000000004,0.0,0.0,65.0,0.0,0.0,0.0,1245.0,1664.4993,0.0,52.0
376,2214,3.0,79.31251,0.0,0.0,55.0,0.0,0.0,0.0,1570.0,1601.3419,0.0,34.0
377,2214,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,760.0,34.704895,0.0,95.0
378,2214,0.0,99.99999,0.0,0.0,42.0,1.0,0.0,0.0,775.0,54.074656999999995,0.0,92.0
379,2214,0.0,72.9675,0.0,0.0,86.0,0.0,0.0,0.0,815.0,87.84724399999999,0.0,83.0
380,2214,0.0,37.29,0.0,1.0,35.0,1.0,0.0,0.0,1100.0,1311.3914,0.0,57.0
381,2214,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,883.0,212.2539,0.0,75.0
382,2214,3.0,48.457336,0.0,9.0,21.0,1.0,0.0,0.0,2144.0,3899.8518,0.0,10.0
383,2214,1.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1497.0,0.0,0.0,39.0
384,2214,0.0,200.0,0.0,0.0,19.0,2.0,4.5260997000000005,0.0,460.0,975.92975,3.0,56.0
1198,1806,2.0,112.54149,0.0,1.0,45.0,0.0,0.0,1789.4877,1342.0,2231.6746,7.0,20.0
1199,1806,7.0,54.031414,0.0,6.0,43.0,0.0,0.0,1240.259,1458.0,3422.5266,5.0,14.0
1200,1806,3.0,0.0,0.0,2.0,56.0,0.0,0.0,0.0,864.0,2691.2488,6.0,44.0
1201,1806,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,134.0,2.1637855,0.0,93.0
1202,1806,6.0,195.93341,1.0,3.0,9.0,3.0,17.287526999999997,1001.3136,1537.0,6773.7954,3.0,11.0
1203,1806,0.0,100.0,1.0,0.0,38.0,1.0,3.1389717999999998,0.0,446.0,292.55136,3.0,69.0
1204,1806,0.0,500.0,0.0,1.0,4.0,5.0,11.848691,3280.435,1105.0,1055.9884,5.0,28.0
1205,1806,1.0,28.199999,0.0,0.0,59.0,0.0,0.0,3738.1384,745.0,603.2593400000001,4.0,52.0
1206,1806,0.0,0.0,0.0,2.0,61.0,0.0,0.0,5005.252,672.0,571.5988,2.0,56.0
1207,1806,0.0,0.0,0.0,1.0,54.0,0.0,0.0,6815.311,880.0,1194.448,2.0,42.0
1208,1806,2.0,0.0,0.0,0.0,65.0,0.0,0.0,0.04268181,612.0,1517.4485,5.0,61.0
1209,1806,1.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,278.0,201.13658,6.0,76.0
1210,1806,3.0,413.83063,4.0,2.0,3.0,5.0,158.01346,1910.2236,1549.0,1689.3391,4.0,10.0
1211,1806,0.0,98.75184,0.0,3.0,36.0,1.0,3.7388206,0.0,758.0,1010.81165,7.0,55.0
1212,1806,2.0,170.43085,1.0,2.0,17.0,2.0,80.01906600000001,0.0,911.0,2229.5845,4.0,38.0
1213,1806,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,211.0,199.56767,2.0,85.0
1214,1806,0.0,19.171661,0.0,0.0,81.0,0.0,0.0,0.0,256.0,209.44243,2.0,80.0
1215,1806,6.0,513.0176,0.0,9.0,6.0,4.0,50.54387,1725.4017,1224.0,2629.5337,6.0,22.0
1216,1806,3.0,0.0,0.0,1.0,51.0,0.0,0.0,2772.3484,932.0,1758.4542,5.0,36.0
1217,1806,1.0,100.0,0.0,11.0,29.0,1.0,19.110785,3224.3635,978.0,1434.1207,6.0,34.0
1218,1806,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1366.0481,182.0,9.243031,0.0,87.0
1219,1806,0.0,31.02,0.0,0.0,72.0,0.0,0.0,0.0,412.0,265.48077,6.0,71.0
1220,1806,3.0,129.18018,0.0,14.0,22.0,1.0,26.977207,6027.6675,1669.0,1549.1725,7.0,5.0
1221,1806,0.0,100.0,0.0,0.0,27.0,1.0,3.5630943999999998,977.5495599999999,1031.0,1280.86,3.0,30.0
1222,1806,1.0,24.889502,0.0,0.0,64.0,0.0,0.0,0.0,636.0,1986.0721,5.0,59.0
1223,1806,0.0,36.4,0.0,0.0,68.0,0.0,0.0,2297.6917,513.0,174.39125,2.0,65.0
1224,1806,0.0,70.560005,0.0,0.0,99.0,0.0,0.0,0.0,121.0,25.925064000000003,0.0,98.0
1225,1806,1.0,41.140457,0.0,0.0,49.0,0.0,0.0,0.0,1021.0,2900.882,8.0,31.0
1226,1806,0.0,8.245500999999999,0.0,0.0,30.0,1.0,127.63640600000001,0.0,947.0,1506.0964,6.0,35.0
1227,1806,1.0,248.188,0.0,1.0,32.0,1.0,13.359038,605.0382,774.0,1961.6747,3.0,48.0
1228,1806,2.0,447.81897000000004,2.0,3.0,10.0,3.0,108.324425,0.0,1534.0,1156.4846,10.0,12.0
1229,1806,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,131.0,73.479454,0.0,94.0
1230,1806,2.0,81.85036,0.0,0.0,34.0,1.0,37.313786,3977.1035,747.0,982.22284,3.0,51.0
1231,1806,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,703.0,2066.1494,2.0,55.0
1232,1806,0.0,100.0,0.0,0.0,31.0,1.0,3.1182046000000003,0.0,790.0,123.6506,6.0,45.0
1233,1806,1.0,16.280703,0.0,0.0,70.0,0.0,0.0,3533.3018,467.0,411.04294,1.0,67.0
1234,1806,6.0,855.5145,1.0,4.0,1.0,8.0,175.25375,6761.3994,1570.0,2364.917,10.0,7.0
1235,1806,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,147.0,0.0,0.0,89.0
1236,1806,3.0,286.93503,2.0,2.0,12.0,3.0,30.710259999999998,489.20322000000004,922.0,2166.1135,8.0,37.0
1237,1806,0.0,76.08641999999999,0.0,0.0,78.0,0.0,0.0,0.0,272.0,132.12276,2.0,77.0
1238,1806,4.0,326.90826,1.0,1.0,21.0,1.0,35.059074,11216.74,1671.0,1210.1,4.0,4.0
1239,1806,0.0,21.285,0.0,0.0,75.0,0.0,0.0,0.0,324.0,314.3289,2.0,74.0
1240,1806,3.0,561.7975,1.0,2.0,2.0,5.0,23.044110999999997,6860.1274,1806.0,1723.4044,7.0,1.0
1241,1806,2.0,0.0,0.0,2.0,50.0,0.0,0.0,1375.9379,1012.0,2920.8959999999997,3.0,32.0
1242,1806,0.0,82.8165,0.0,3.0,47.0,0.0,0.0,0.0,1138.0,765.10583,7.0,27.0
1243,1806,2.0,132.4,0.0,1.0,25.0,1.0,10.106587,4683.281,1228.0,1705.7181,5.0,21.0
1244,1806,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1544.7173,781.0,1381.2191,2.0,46.0
1245,1806,2.0,71.89,0.0,6.0,52.0,0.0,0.0,0.0,907.0,1847.2566,8.0,39.0
1246,1806,0.0,79.16999,0.0,0.0,85.0,0.0,0.0,0.0,216.0,184.6529,2.0,84.0
1247,1806,0.0,25.83,0.0,0.0,83.0,0.0,0.0,0.0,238.0,148.3386,3.0,82.0
1248,1806,0.0,100.0,0.0,0.0,35.0,1.0,30.852365000000002,4082.3309999999997,725.0,993.9307,5.0,53.0
1249,1806,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,124.0,0.0,0.0,97.0
1250,1806,5.0,194.93036,0.0,6.0,13.0,2.0,97.77408,0.0,1549.0,4158.823,9.0,9.0
1251,1806,0.0,156.21143999999998,1.0,0.0,28.0,1.0,8.238248,0.0,983.0,221.04234,10.0,33.0
1252,1806,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,250.0,201.55617,3.0,81.0
1253,1806,4.0,207.32698,1.0,3.0,20.0,1.0,33.998703000000006,5498.0444,1749.0,4555.852,5.0,3.0
1254,1806,7.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1164.0,3659.7,2.0,25.0
1255,1806,2.0,200.0,0.0,2.0,19.0,2.0,10.245561,0.0,449.0,230.64732,5.0,60.0
1256,1806,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,595.0,556.93646,0.0,75.0
1257,1806,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,267.0,161.64041,6.0,78.0
1258,1806,3.0,200.0,0.0,2.0,16.0,2.0,19.739063,3991.7009999999996,1153.0,1356.8651,5.0,26.0
1259,1806,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1299.5137,880.0,1508.7478,6.0,43.0
1260,1806,3.0,209.588,0.0,0.0,24.0,1.0,8.765205,0.0,1381.0,2900.4446,4.0,17.0
1261,1806,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,141.0,0.0,0.0,92.0
1262,1806,6.0,48.510002,0.0,4.0,42.0,0.0,0.0,3775.205,1515.0,3095.702,5.0,13.0
1263,1806,0.0,0.0,0.0,7.0,48.0,0.0,0.0,301.07364,1051.0,3478.9607,2.0,29.0
1264,1806,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,559.0,1239.2887,5.0,62.0
1265,1806,1.0,97.92654399999999,0.0,1.0,41.0,0.0,0.0,2578.4868,1553.0,2885.3713,4.0,8.0
1266,1806,0.0,168.76001000000002,1.0,0.0,37.0,1.0,7.652901600000001,0.0,516.0,1386.871,5.0,64.0
1267,1806,4.0,142.8505,1.0,6.0,33.0,1.0,3.2107806,2364.499,771.0,1510.067,3.0,49.0
1268,1806,0.0,28.199999,0.0,0.0,69.0,0.0,0.0,0.0,499.0,847.3055400000001,3.0,66.0
1269,1806,4.0,455.7193,1.0,10.0,5.0,4.0,41.726673,2479.408,1372.0,2768.8984,5.0,19.0
1270,1806,0.0,63.827994999999994,0.0,0.0,87.0,0.0,0.0,261.57842999999997,196.0,236.5131,3.0,86.0
1271,1806,9.0,397.44138,0.0,1.0,8.0,3.0,154.65816,1350.0439999999999,1803.0,3735.3174,4.0,2.0
1272,1806,0.0,62.0,0.0,5.0,58.0,0.0,0.0,0.0,781.0,1675.4938,3.0,47.0
1273,1806,0.0,33.88,0.0,0.0,80.0,0.0,0.0,0.0,261.0,591.0416,6.0,79.0
1274,1806,0.0,20.15,0.0,0.0,74.0,0.0,0.0,0.0,340.0,195.21065,2.0,73.0
1275,1806,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,130.0,0.0,0.0,95.0
1276,1806,5.0,406.00647000000004,2.0,6.0,11.0,3.0,74.73154,2988.074,1377.0,1780.6644,6.0,18.0
1277,1806,2.0,70.500114,1.0,15.0,14.0,2.0,91.93723,0.0,1392.0,674.1138,3.0,16.0
1278,1806,1.0,357.2026,1.0,4.0,15.0,2.0,140.08002,1456.5837,1192.0,3196.5647,5.0,24.0
1279,1806,3.0,179.85,0.0,0.0,18.0,2.0,59.13985400000001,0.0,723.0,1631.7833,4.0,54.0
1280,1806,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,125.0,223.90347000000003,0.0,96.0
1281,1806,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,152.0,42.683437,2.0,88.0
1282,1806,3.0,100.0,0.0,9.0,26.0,1.0,5.200645,0.0,1203.0,2209.7898,8.0,23.0
1283,1806,0.0,77.4,0.0,0.0,67.0,0.0,0.0,0.0,546.0,531.45905,5.0,63.0
1284,1806,1.0,0.0,0.0,4.0,71.0,0.0,0.0,0.0,466.0,655.5081,2.0,68.0
1285,1806,0.0,19.8,0.0,0.0,63.0,0.0,0.0,2133.0288,665.0,1024.3206,4.0,58.0
1286,1806,5.0,67.921036,0.0,3.0,23.0,1.0,11.591073,12420.051000000001,1664.0,1895.3655,7.0,6.0
1287,1806,1.0,368.51874,2.0,2.0,7.0,4.0,79.85154,4342.8813,902.0,1755.5057,6.0,41.0
1288,1806,4.0,0.0,0.0,2.0,44.0,0.0,0.0,5435.1333,1414.0,1959.2443,3.0,15.0
1289,1806,0.0,30.240002,0.0,0.0,100.0,0.0,0.0,0.0,88.0,16.61605,0.0,99.0
1290,1806,2.0,100.0,1.0,1.0,39.0,1.0,1.3443081000000001,1292.5027,420.0,528.634,4.0,70.0
1291,1806,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,409.0,1444.4832,8.0,72.0
1292,1806,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,145.0,104.009254,3.0,90.0
1293,1806,0.0,0.0,0.0,0.0,62.0,0.0,0.0,876.65765,668.0,798.51953,5.0,57.0
1294,1806,0.0,0.0,0.0,0.0,53.0,0.0,0.0,516.5989,903.0,1070.6675,5.0,40.0
1295,1806,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,233.0,217.04303,2.0,83.0
1296,1806,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,145.0,113.67731,1.0,91.0
1514,1974,2.0,114.556946,0.0,0.0,34.0,1.0,0.0,0.0,1420.0,1618.7432,0.0,42.0
1515,1974,0.0,149.3005,0.0,0.0,31.0,1.0,3.9326653,0.0,771.0,1116.3395,8.0,35.0
1516,1974,6.0,209.30626,0.0,2.0,29.0,1.0,0.0,0.0,1632.0,1442.3992,0.0,28.0
1517,1974,0.0,98.685,0.0,0.0,80.0,0.0,0.0,0.0,1006.0,232.31668,0.0,77.0
1518,1974,1.0,221.12247000000002,0.0,4.0,39.0,1.0,0.0,0.0,1387.0,1320.396,0.0,49.0
1519,1974,0.0,52.875,0.0,0.0,85.0,0.0,0.0,0.0,925.0,93.59584,0.0,84.0
1520,1974,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,900.0,95.79991,0.0,92.0
1521,1974,5.0,445.21245999999996,0.0,1.0,3.0,5.0,91.84545,0.0,1253.0,3500.1685,3.0,6.0
1522,1974,0.0,107.52132399999999,0.0,1.0,71.0,0.0,0.0,0.0,1236.0,416.40707000000003,0.0,62.0
1523,1974,3.0,74.729996,0.0,0.0,48.0,0.0,0.0,668.97107,1258.0,1951.9365,4.0,5.0
1524,1974,4.0,276.982,1.0,2.0,11.0,2.0,33.361446,0.0,1300.0,1607.9764,8.0,3.0
1525,1974,0.0,18.572489,0.0,1.0,43.0,1.0,0.0,0.0,1087.0,267.09106,0.0,74.0
1526,1974,5.0,133.0,1.0,3.0,23.0,1.0,0.0,0.0,1879.0,823.8722,0.0,12.0
1527,1974,3.0,33.839996,0.0,0.0,59.0,0.0,0.0,0.0,1432.0,262.99703999999997,0.0,41.0
1528,1974,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,869.0,26.911704999999998,0.0,100.0
1529,1974,0.0,208.81003,0.0,0.0,32.0,1.0,0.0,0.0,1512.0,821.87726,0.0,36.0
1530,1974,1.0,39.6675,0.0,0.0,54.0,0.0,0.0,0.0,1603.0,1185.7769,0.0,31.0
1531,1974,0.0,96.232506,0.0,0.0,87.0,0.0,0.0,0.0,910.0,130.37024,0.0,87.0
1532,1974,0.0,66.60195999999999,0.0,0.0,72.0,0.0,0.0,0.0,1202.0,718.4523,0.0,64.0
1533,1974,7.0,292.03002999999995,0.0,1.0,13.0,2.0,0.0,0.0,1947.0,1674.5585,0.0,9.0
1534,1974,2.0,17.414998999999998,0.0,0.0,73.0,0.0,0.0,0.0,1190.0,581.8502,0.0,65.0
1535,1974,0.0,164.65826,0.0,0.0,46.0,1.0,0.0,0.0,970.0,180.3099,0.0,79.0
1536,1974,1.0,278.7675,1.0,0.0,5.0,4.0,38.36237,0.0,352.0,362.415,8.0,72.0
1537,1974,0.0,174.64262,0.0,0.0,44.0,1.0,0.0,0.0,1047.0,308.2152,0.0,75.0
1538,1974,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,1259.0,420.31653,0.0,59.0
1539,1974,3.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,1974.0,1190.2572,0.0,7.0
1540,1974,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1259.0,701.91296,0.0,58.0
1541,1974,5.0,26.122498,0.0,1.0,50.0,0.0,0.0,0.0,1784.0,1558.3688,0.0,18.0
1542,1974,1.0,124.32249499999999,0.0,0.0,28.0,1.0,0.0,0.0,1640.0,1057.3835,0.0,25.0
1543,1974,4.0,232.01507999999998,0.0,0.0,15.0,2.0,0.0,0.0,1729.0,0.0,0.0,21.0
1544,1974,4.0,9.5175,0.0,0.0,51.0,0.0,0.0,0.0,1732.0,0.0,0.0,20.0
1545,1974,3.0,356.77997,1.0,2.0,6.0,3.0,141.43648000000002,1051.5975,1401.0,2735.078,4.0,2.0
1546,1974,3.0,99.99999,0.0,10.0,24.0,1.0,7.7544746,0.0,1082.0,1324.7562,4.0,14.0
1547,1974,1.0,85.72941,0.0,2.0,67.0,0.0,0.0,0.0,1275.0,444.22995,0.0,57.0
1548,1974,5.0,181.01439,0.0,0.0,12.0,2.0,0.0,0.0,1959.0,1933.5647,0.0,8.0
1549,1974,1.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,678.0,1238.8887,4.0,39.0
1550,1974,1.0,119.35,0.0,1.0,25.0,1.0,0.0,0.0,1845.0,1415.7968,0.0,15.0
1551,1974,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,875.0,4.813510400000001,0.0,98.0
1552,1974,5.0,299.6663,0.0,3.0,27.0,1.0,0.0,0.0,1700.0,1495.9038,0.0,22.0
1553,1974,0.0,97.29,0.0,0.0,90.0,0.0,0.0,0.0,902.0,9.062757000000001,0.0,90.0
1554,1974,0.0,40.635002,0.0,0.0,91.0,0.0,0.0,0.0,901.0,49.200695,0.0,91.0
1555,1974,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,869.0,21.343134,0.0,99.0
1556,1974,1.0,89.09999,0.0,0.0,78.0,0.0,0.0,0.0,1136.0,767.5012,0.0,71.0
1557,1974,4.0,332.519,0.0,3.0,8.0,3.0,0.0,0.0,1827.0,805.07416,0.0,16.0
