0,1.0,Decision Tree Classifier,0.9467640918580376
1,2.0,Random Forest Classifier,0.9592901878914404
2,0.0,K Nearest Neighbors,0.9530271398747392
3,0.0,Linear Regression,0.6240804785377865
4,,Grid Search,0.780642
